municipality,year,url,kind,pool,prior_status,prior_chars,prior_pages
Southborough,2020,https://web.archive.org/web/20220302140106id_/https://www.southboroughtown.com/sites/g/files/vyhlif7351/f/uploads/2020_annual_report_final_web_secured.pdf,atr,section,OK,405911,133
Southbridge,2016,https://www.ci.southbridge.ma.us/sites/g/files/vyhlif5016/f/file/file/fy_2016_annual_report_summary.pdf,atr,section,RETRY,0,0
Southwick,2006,https://southwickma.org/DocumentCenter/View/4450,atr,section,OK,2393,3
Southwick,2007,https://www.southwickma.gov/DocumentCenter/View/4454/Town-Election-Official-Results-May-08-2007-PDF,atr,section,OK,3501,4
Southwick,2008,https://www.southwickma.gov/DocumentCenter/View/4465/Official-Town-Election-Results-May-13-2008-PDF,atr,section,OK,2519,3
Southwick,2009,https://www.southwickma.gov/DocumentCenter/View/4440/Official-Results-of-the-Town-Elections-May-12-2009-PDF,atr,section,OK,2780,4
Southwick,2010,https://www.southwickma.gov/DocumentCenter/View/4441/Official-Results-of-the-Town-Elections-May-11-2010-PDF,atr,section,OK,2991,4
Southwick,2011,https://www.southwickma.gov/DocumentCenter/View/2715/2011-Annual-Town-Report-PDF,atr,section,OK,328573,122
Southwick,2012,https://www.southwickma.gov/DocumentCenter/View/2716/2012-Annual-Town-Report-PDF,atr,section,OK,483738,183
Southwick,2013,https://www.southwickma.gov/DocumentCenter/View/2717/2013-Annual-Town-Report-PDF,atr,section,OK,376205,137
Southwick,2014,https://www.southwickma.gov/DocumentCenter/View/2718/2014-Annual-Town-Report-PDF,atr,section,OK,349193,131
Southwick,2015,https://www.southwickma.gov/DocumentCenter/View/2719/2015-Annual-Town-Report-PDF,atr,section,OK,403040,152
Southwick,2016,https://www.southwickma.gov/DocumentCenter/View/2720/2016-Annual-Town-Report-PDF,atr,section,OK,391407,156
Southwick,2017,https://www.southwickma.gov/DocumentCenter/View/2721/2017-Annual-Town-Report-PDF,atr,section,OK,364694,127
Southwick,2018,https://www.southwickma.gov/DocumentCenter/View/2722/2018-Annual-Town-Report-PDF,atr,section,OK,376566,151
Southwick,2019,https://www.southwickma.gov/DocumentCenter/View/2723/2019-Annual-Town-Report-PDF,atr,section,OK,325502,122
Southwick,2020,https://www.southwickma.gov/DocumentCenter/View/2727/2020-Annual-Town-Report-PDF,atr,section,OK,327114,148
Spencer,2008,https://web.archive.org/web/20161224205659id_/http://www.spencerma.gov/pages/spencerMA_ClerkMin/2008/ATM050108forTownReport.pdf,atr,section,OK,22590,11
Spencer,2009,https://web.archive.org/web/20161228134647id_/http://www.spencerma.gov/pages/spencerMA_ClerkMin/2009/STM12809forTown%20Report.pdf,atr,section,OK,5640,3
Spencer,2011,https://spencerma.gov/DocumentCenter/View/1226/December-13-2011-Election-Results,atr,section,RETRY,200,1
Spencer,2012,https://spencerma.gov/DocumentCenter/View/1229/September-6-2012-Election-Results,atr,section,OK,4416,5
Spencer,2013,https://spencerma.gov/DocumentCenter/View/385/2013-Annual-Town-Report,atr,section,OK,177323,124
Spencer,2014,https://spencerma.gov/DocumentCenter/View/386/2014-Annual-Town-Report,atr,section,OK,177554,124
Spencer,2015,https://spencerma.gov/DocumentCenter/View/375/2015-Annual-Town-Report,atr,section,OK,182702,110
Spencer,2016,https://spencerma.gov/DocumentCenter/View/376/2016-Annual-Town-Report,atr,section,OK,204127,126
Spencer,2017,https://spencerma.gov/DocumentCenter/View/377/2017-Annual-Town-Report,atr,section,OK,203803,110
Spencer,2018,https://spencerma.gov/DocumentCenter/View/378/2018-Annual-Town-Report,atr,section,OK,208349,137
Spencer,2019,https://spencerma.gov/DocumentCenter/View/379/2019-Annual-Town-Report,atr,section,OK,195805,119
Spencer,2020,https://spencerma.gov/DocumentCenter/View/380/2020-Annual-Town-Report,atr,section,OK,198793,129
Springfield,2003,https://www.springfield-ma.gov/elections/fileadmin/2003_2005_Local_Results/2005_City_Election_11-08_SUM.pdf,atr,section,OK,2441,1
Springfield,2004,http://www.springfield-ma.gov/elections/fileadmin/Past_Election_Results/Past_Election_Results_2004/2004_pres_prim_pct_3_4.pdf,atr,section,OK,63370,48
Springfield,2006,http://www.springfield-ma.gov/elections/fileadmin/Past_Election_Results/Past_Election_Results_2006-2008/September_2006_Wd_5_or_6.pdf,atr,section,OK,76956,49
Springfield,2007,http://www.springfield-ma.gov/elections/fileadmin/elections-2007_2014/Sept_2014_Election_Summary_Certified.pdf,atr,section,OK,6910,6
Springfield,2009,https://www.springfield-ma.gov/elections/fileadmin/Past_Election_Results/Election_Results_2009/CITY_PRELIMINARY_SEPT15_2009.pdf,atr,section,OK,34239,49
Springfield,2010,https://www.springfield-ma.gov/elections/fileadmin/Past_Election_Results/Election_Results_2010/RESULTS_WARD_2_11022010.pdf,atr,section,OK,25431,16
Springfield,2011,https://www.springfield-ma.gov/cos/fileadmin/law/CPHB/CPHB_Annual_Report_for_2011.pdf,atr,section,OK,17514,15
Springfield,2012,https://www.springfield-ma.gov/cos/fileadmin/clerk/2012/CPHB_Annual_report_with_Appendix_3_20_14.pdf,atr,section,OK,102042,36
Springfield,2013,https://www.springfield-ma.gov/cos/fileadmin/law/CPHB/CPHB_Annual_Reports_2012_and_2013.pdf,atr,section,OK,102042,36
Springfield,2016,https://www.springfield-ma.gov/cos/fileadmin/law/CPHB/CPHB_Annual_Report_2016.pdf,atr,section,OK,51303,25
Springfield,2017,https://www.springfield-ma.gov/cos/fileadmin/law/CPHB/CPHB_Annual_Report_2017.pdf,atr,section,OK,126991,57
Springfield,2018,https://www.springfield-ma.gov/cos/fileadmin/law/CPHB/CPHB_Annual_Report_2018.pdf,atr,section,OK,108826,50
Sterling,2004,https://sterling-ma.gov/DocumentCenter/View/652/2004-05-24-Annual-Town-Election-Results-PDF,atr,section,RETRY,1145,2
Sterling,2005,https://sterling-ma.gov/DocumentCenter/View/656/2005-05-23-Annual-Town-Election-Results-PDF,atr,section,RETRY,1606,4
Sterling,2007,https://sterling-ma.gov/DocumentCenter/View/634/2007-Annual-Town-Election-Results-PDF,atr,section,RETRY,1679,3
Sterling,2008,https://sterling-ma.gov/DocumentCenter/View/635/2008-05-19-Annual-Town-Election-Results-PDF,atr,section,RETRY,1641,4
Sterling,2009,https://sterling-ma.gov/DocumentCenter/View/637/2009-05-18-Annual-Town-Election-Results-PDF,atr,section,RETRY,1432,4
Sterling,2010,https://web.archive.org/web/20161227155136id_/https://www.sterling-ma.gov/sites/sterlingma/files/file/file/2010townreport.pdf,atr,section,OK,383503,176
Sterling,2011,https://sterling-ma.gov/DocumentCenter/View/645/2011-05-23-Town-Election-Results-PDF1,atr,section,OK,2083,2
Sterling,2012,https://web.archive.org/web/20141222110119id_/http://www.sterling-ma.gov:80/Pages/SterlingMA_Clerk/annualrpt/2012TownReport.pdf,atr,section,OK,370871,167
Sterling,2013,https://web.archive.org/web/20161229171353id_/http://www.sterling-ma.gov/sites/sterlingma/files/file/file/annual_report-2013.pdf,atr,section,OK,6421,2
Sterling,2014,https://web.archive.org/web/20161229173413id_/https://www.sterling-ma.gov/sites/sterlingma/files/file/file/2014_annual_report_1.pdf,atr,section,OK,393479,173
Sterling,2015,https://sterling-ma.gov/DocumentCenter/View/623/2015-05-11-Annual-Town-Election-Results-PDF,atr,section,OK,2061,1
Sterling,2016,https://web.archive.org/web/20220302042841id_/https://www.sterling-ma.gov/sites/g/files/vyhlif1266/f/u106/2016_annual_report.pdf,atr,section,OK,331697,165
Sterling,2017,https://sterling-ma.gov/DocumentCenter/View/628/2017-05-08-Annual-Town-Election-results-PDF,atr,section,OK,2110,1
Sterling,2018,https://sterling-ma.gov/DocumentCenter/View/597/2018-May-14-Annual-Town-Election-Results-PDF,atr,section,RETRY,1830,1
Sterling,2019,https://sterling-ma.gov/DocumentCenter/View/598/2019-May-13-Annual-Town-Election-Results-PDF,atr,section,OK,2087,1
Sterling,2020,https://sterling-ma.gov/DocumentCenter/View/605/2020-06-29-Annual-Town-Election-Results-PDF,atr,section,OK,2111,2
Stockbridge,2018,https://web.archive.org/web/20230109215155id_/https://stockbridge-ma.gov/wp-content/uploads/2018/01/2016AnnualReport.pdf,atr,section,OK,186358,128
Stockbridge,2019,https://web.archive.org/web/20230109224151id_/https://stockbridge-ma.gov/wp-content/uploads/2019/05/2018-Annual-Report.pdf,atr,section,OK,154265,106
Stockbridge,2020,https://web.archive.org/web/20230109215121id_/https://stockbridge-ma.gov/wp-content/uploads/2020/06/2019-Annual-Report.pdf,atr,section,OK,134949,88
Stoneham,2012,https://web.archive.org/web/20130514021255id_/http://www.stoneham-ma.gov:80/sites/stonehamma/files/file/file/2012_annual_report.pdf,atr,section,OK,449259,136
Stoneham,2013,https://web.archive.org/web/20140730024820id_/http://www.stoneham-ma.gov:80/sites/stonehamma/files/file/file/aa_2013_annual_report.pdf,atr,section,OK,410683,130
Stoneham,2014,https://web.archive.org/web/20150705055937id_/http://www.stoneham-ma.gov:80/sites/stonehamma/files/file/file/2014_annual_report.pdf,atr,section,OK,487982,160
Stoneham,2015,https://web.archive.org/web/20160817235039id_/http://www.stoneham-ma.gov:80/sites/stonehamma/files/file/file/0_aa_2015_annual_report.pdf,atr,section,OK,329534,118
Stoneham,2016,https://web.archive.org/web/20171111200700id_/http://www.stoneham-ma.gov:80/sites/stonehamma/files/file/file/annual_report_-_2016.pdf,atr,section,OK,427725,185
Stoneham,2017,https://web.archive.org/web/20180516164636id_/http://www.stoneham-ma.gov:80/sites/stonehamma/files/file/file/annual_report_2017_0.pdf,atr,section,OK,381451,131
Stoneham,2018,https://web.archive.org/web/20180326052805id_/http://www.stoneham-ma.gov:80/sites/stonehamma/files/file/file/2018_annual_report_-_director_of_planning_and_community_development.pdf,atr,section,OK,6222,2
Stoughton,2014,https://archives.lib.state.ma.us/server/api/core/bitstreams/05979510-daa4-46b0-86eb-a4f5b7c855ea/content,atr,section,OK,707184,312
Stoughton,2015,https://archives.lib.state.ma.us/server/api/core/bitstreams/4ea0945a-d7e1-4cf2-af2d-07b3f9369860/content,atr,section,OK,648482,283
Stoughton,2016,https://archives.lib.state.ma.us/server/api/core/bitstreams/e10472e3-01bd-44a9-892d-3fb9463aa538/content,atr,section,OK,697418,298
Stoughton,2017,https://web.archive.org/web/20170518070004id_/http://www.stoughton.org:80/sites/stoughtonma/files/uploads/04-04-2017_election_results-draft.pdf,atr,section,OK,7838,6
Stoughton,2018,https://stoughton.org/ImageRepository/Document?documentID=213,atr,section,OK,58166,41
Stoughton,2019,https://stoughton.org/ImageRepository/Document?documentID=212,atr,section,OK,58166,41
Stoughton,2020,https://archives.lib.state.ma.us/server/api/core/bitstreams/025d0991-62a7-4c56-bf6d-5a08a85779f4/content,atr,section,OK,666756,286
Stow,2004,https://web.archive.org/web/20071116171730id_/http://www.stow-ma.gov/Pages/StowMA_PlanMin/I005EBC7B.0/2004%20ANNUAL%20REPORT.pdf,atr,section,OK,11642,4
Stow,2005,https://web.archive.org/web/20161223124051id_/http://www.stow-ma.gov/pages/stowma_TownMeeting/Archives/2005%20%20%20Town%20Meeting%20&%20State%20and%20Town%20Elections/ResultsMay16_17_2005ATM.pdf,atr,section,OK,3129,11
Stow,2006,https://web.archive.org/web/20151024190035id_/http://www.stow-ma.gov/Pages/StowMA_Selectmen/StowMA_TownReports/2006%20Annual%20Report.pdf,atr,section,OK,243461,116
Stow,2007,https://web.archive.org/web/20161227214859id_/http://www.stow-ma.gov/Pages/StowMA_Selectmen/StowMA_TownReports/2007%20Annual%20Report/2007%20depts%20all%20052108.pdf,atr,section,OK,196051,81
Stow,2008,https://web.archive.org/web/20151024190449id_/http://www.stow-ma.gov/Pages/StowMA_Selectmen/StowMA_TownReports/2008%20Annual%20Report.pdf,atr,section,OK,321873,144
Stow,2009,https://web.archive.org/web/20151024192416id_/http://www.stow-ma.gov/Pages/StowMA_Selectmen/StowMA_TownReports/2009_StowAR_final.pdf,atr,section,OK,341421,156
Stow,2010,https://web.archive.org/web/20161223094909id_/http://www.stow-ma.gov/Pages/StowMA_Selectmen/StowMA_TownReports/2010/2010AnnualReport.pdf,atr,section,OK,310660,147
Stow,2011,https://web.archive.org/web/20161227163221id_/http://www.stow-ma.gov/Pages/StowMA_Selectmen/StowMA_TownReports/2011/2011.pdf,atr,section,OK,295404,144
Stow,2012,https://archives.lib.state.ma.us/server/api/core/bitstreams/931930e0-ee45-4b8f-9d9b-86367273d781/content,atr,section,OK,290904,148
Stow,2013,https://web.archive.org/web/20161227163613id_/http://www.stow-ma.gov/pages/StowMA_BComm/StowMA_CPC/2013%20Annual%20Report.pdf,atr,section,OK,5738,2
Stow,2014,https://web.archive.org/web/20161228025949id_/http://www.stow-ma.gov/pages/StowMA_BComm/StowMA_CPC/2014%20Annual%20Report%20CPC.pdf,atr,section,OK,4697,2
Stow,2015,https://web.archive.org/web/20220706134452id_/https://www.stow-ma.gov/sites/g/files/vyhlif1286/f/uploads/final_2015_stow_town_report.pdf,atr,section,OK,348747,156
Stow,2016,https://www.stow-ma.gov/sites/g/files/vyhlif1286/f/uploads/final_stow_2016_town_report_final.pdf,atr,section,RETRY,0,0
Stow,2018,https://web.archive.org/web/20220308010217id_/https://www.stow-ma.gov/sites/g/files/vyhlif1286/f/uploads/2018_stow_annual_report_web.pdf,atr,section,OK,410824,192
Stow,2019,https://www.stow-ma.gov/DocumentCenter/View/1739/2019-May-Election-Annual-Results-PDF,atr,section,OK,2356,2
Stow,2020,https://web.archive.org/web/20220707040435id_/https://www.stow-ma.gov/sites/g/files/vyhlif1286/f/uploads/stow_town_report_2020_web.pdf,atr,section,OK,347733,176
Sturbridge,2016,https://www.sturbridge.gov/sites/g/files/vyhlif12111/f/uploads/cpa_2016_annual_report_final.pdf,atr,section,OK,2403,1
Sturbridge,2018,https://www.sturbridge.gov/sites/g/files/vyhlif12111/f/uploads/2018_annual_town_report_full.pdf,atr,section,OK,401309,217
Sturbridge,2019,https://www.sturbridge.gov/sites/g/files/vyhlif12111/f/uploads/cpc_2019_annual_report.pdf,atr,section,OK,2878,1
Sturbridge,2020,https://www.sturbridge.gov/sites/g/files/vyhlif12111/f/uploads/cpc_2020_annual_report.pdf,atr,section,OK,3622,2
Sudbury,2004,http://sudbury.ma.us/departments/Selectmen/doc1852/TownReport2004.pdf,atr,section,RETRY,0,0
Sudbury,2005,https://web.archive.org/web/20110108015656id_/http://sudbury.ma.us/departments/Selectmen/doc2459/2005TownReport.pdf,atr,section,OK,341281,118
Sudbury,2006,https://web.archive.org/web/20110108130902id_/http://sudbury.ma.us/departments/Selectmen/doc3255/2006TownReport.pdf,atr,section,OK,356338,123
Sudbury,2007,https://web.archive.org/web/20120424111714id_/http://sudbury.ma.us:80/departments/RailTrail/doc7242/RTCAC_2007_TownReport.pdf,atr,section,OK,2750,1
Sudbury,2008,https://web.archive.org/web/20110108114322id_/http://sudbury.ma.us/departments/Selectmen/doc4874/2008TownReport.pdf,atr,section,OK,352767,122
Sudbury,2009,https://web.archive.org/web/20111116035909id_/http://sudbury.ma.us:80/departments/HousingTrust/doc5335/2009SudburyHousingTrustannualreportsigned.pdf,atr,section,OK,4242,2
Sudbury,2010,https://web.archive.org/web/20120424113751id_/http://sudbury.ma.us:80/departments/RailTrail/doc7245/RTCAC_2010_TownReport.pdf,atr,section,OK,2105,1
Sudbury,2011,https://sudbury.ma.us/wp-content/uploads/sites/388/2022/04/Annual-Report-2011.pdf,atr,section,OK,8627,3
Sudbury,2012,https://sudbury.ma.us/wp-content/uploads/sites/388/2022/04/Annual-Report-2012.pdf,atr,section,OK,9649,4
Sudbury,2014,https://sudbury.ma.us/selectboardsoffice/wp-content/uploads/sites/342/2014/08/1974AnnualReport.pdf,atr,section,OK,1084028,342
Sudbury,2015,https://sudbury.ma.us/selectmen/wp-content/uploads/sites/342/2015/04/2014TownReport.pdf?version=a254551d1a5834fe2c003f694f01734e,atr,section,OK,335767,138
Sudbury,2017,https://sudbury.ma.us/selectboardsoffice/wp-content/uploads/sites/342/2017/04/2016TownReport.pdf,atr,section,OK,419387,180
Sudbury,2018,https://sudbury.ma.us/selectboardsoffice/wp-content/uploads/sites/342/2018/05/2017TownReport.pdf?version=724445b2b64fdb1a51a9aa43a41fef4c,atr,section,OK,354065,156
Sudbury,2019,https://cdn.sudbury.ma.us/wp-content/uploads/sites/342/2021/03/Sudbury-2019-Town-Report.pdf?version=7613194b04113666d493d6f30a09a35d,atr,section,OK,360013,209
Sudbury,2020,https://sudbury.ma.us/selectboardsoffice/wp-content/uploads/sites/342/2021/10/Sudbury-2020-Town-Report.pdf,atr,section,OK,456548,218
Sunderland,2009,https://web.archive.org/web/20110125065531id_/http://www.townofsunderland.us:80/_2009%20SUNDERLAND%20ANNUAL%20REPORT.pdf,atr,section,OK,221663,95
Sunderland,2011,https://web.archive.org/web/20220301205125id_/https://www.townofsunderland.us/sites/g/files/vyhlif3891/f/uploads/annual_report_2011.pdf,atr,section,OK,220442,94
Sunderland,2012,https://web.archive.org/web/20120722053948id_/http://www.townofsunderland.us/2012AnnualTownReport.pdf,atr,section,OK,232350,94
Sunderland,2013,https://web.archive.org/web/20220302070425id_/https://www.townofsunderland.us/sites/g/files/vyhlif3891/f/uploads/annual_report_2013.pdf,atr,section,OK,199293,89
Sunderland,2014,https://web.archive.org/web/20220301205212id_/https://www.townofsunderland.us/sites/g/files/vyhlif3891/f/uploads/annual_report_2014.pdf,atr,section,OK,195195,89
Sunderland,2015,https://archives.lib.state.ma.us/server/api/core/bitstreams/6db040d6-ec40-4919-a606-327b716aef1b/content,atr,section,OK,203948,87
Sunderland,2016,https://web.archive.org/web/20220301205033id_/https://www.townofsunderland.us/sites/g/files/vyhlif3891/f/uploads/annual_report_2016_0.pdf,atr,section,OK,216655,99
Sunderland,2017,https://www.townofsunderland.us/DocumentCenter/View/328/Annual-Report-2017,atr,section,OK,285327,120
Sunderland,2018,https://www.townofsunderland.us/DocumentCenter/View/329/Annual-Report-2018,atr,section,OK,292822,147
Sunderland,2019,https://www.townofsunderland.us/DocumentCenter/View/321/Annual-Report-2019,atr,section,OK,230469,99
Sunderland,2020,https://web.archive.org/web/20251207070347id_/https://www.townofsunderland.us/sites/g/files/vyhlif3891/f/pages/_2020_annual_report.pdf,atr,section,OK,213577,98
Sutton,2007,https://archives.lib.state.ma.us/server/api/core/bitstreams/da726b46-70a6-408f-ba6a-ed0fe90cd9af/content,atr,section,OK,211996,129
Sutton,2010,https://archives.lib.state.ma.us/server/api/core/bitstreams/aabfe08d-216b-49bb-81f7-b0627fa8dc0c/content,atr,section,OK,197610,109
Sutton,2012,https://archives.lib.state.ma.us/server/api/core/bitstreams/b2196213-a3f6-403d-9020-2de0b56a9109/content,atr,section,OK,78637,55
Sutton,2013,https://archives.lib.state.ma.us/server/api/core/bitstreams/4a99a5b6-d9be-470b-aaf9-2a34790af6f1/content,atr,section,OK,197771,106
Sutton,2014,https://archives.lib.state.ma.us/server/api/core/bitstreams/420bab16-2f5b-4bdf-9efd-37627579e61c/content,atr,section,OK,220242,117
Sutton,2015,https://archives.lib.state.ma.us/server/api/core/bitstreams/4498145b-b75c-43e2-88a1-1e6ca2e14be1/content,atr,section,OK,291963,147
Sutton,2017,https://web.archive.org/web/20220301230835id_/https://www.suttonma.org/sites/g/files/vyhlif3901/f/uploads/2017_annual_report.pdf,atr,section,RETRY,139,140
Sutton,2018,https://web.archive.org/web/20220301203638id_/https://www.suttonma.org/sites/g/files/vyhlif3901/f/uploads/2018_annual_town_report.pdf,atr,section,RETRY,121,122
Sutton,2019,https://web.archive.org/web/20220302045838id_/https://www.suttonma.org/sites/g/files/vyhlif3901/f/uploads/2019_annual_town_report.pdf,atr,section,RETRY,141,142
Sutton,2020,https://web.archive.org/web/20220301203712id_/https://www.suttonma.org/sites/g/files/vyhlif3901/f/uploads/annual_report_2020.pdf,atr,section,RETRY,131,132
Swampscott,2016,https://swampscottma.gov/DocumentCenter/View/2280/2016-04-26-Local-Election-Official-Results,atr,section,OK,5176,5
Swampscott,2017,https://swampscottma.gov/DocumentCenter/View/2284/2017-06-29-Special-Local-Election-Official-results,atr,section,RETRY,358,1
Swampscott,2018,https://swampscottma.gov/DocumentCenter/View/2287/2018-04-24-Local-Election-Official-results,atr,section,OK,5085,4
Swampscott,2020,https://swampscottma.gov/DocumentCenter/View/2292/2020-06-30-Town-Election-results,atr,section,RETRY,0,0
Swansea,2006,https://cms8.revize.com/revize/booneil/Departments/health/annual%20reports/Annual%20Report%20FY2006%20FINAL.pdf,atr,section,OK,8179,6
Swansea,2007,https://cms8.revize.com/revize/camdenme/Town%20Reports/2007%20CAMDEN_town_report_final.pdf,atr,section,OK,156443,100
Swansea,2008,https://cms8.revize.com/revize/camdenme/Town%20Reports/2008_Camden_Town_Report.pdf,atr,section,OK,191233,100
Swansea,2009,https://cms8.revize.com/revize/camdenme/Town%20Reports/2009CAMDEN_town_report_web(1).pdf,atr,section,OK,166991,90
Swansea,2010,https://cms8.revize.com/revize/camdenme/Town%20Reports/2010_Town_Report.pdf,atr,section,OK,168603,89
Swansea,2011,https://cms8.revize.com/revize/camdenme/Town%20Reports/2011CAMDEN_town_report_2011_web(1).pdf,atr,section,OK,187276,100
Swansea,2012,https://cms8.revize.com/revize/ashland/Departments/police/download%20forms/annual%20reports/2012%20Annual%20Report.pdf,atr,section,OK,79940,40
Swansea,2013,https://cms8.revize.com/revize/camdenme/Town%20Reports/2013Town_Report_2013_Final_Version(2).pdf,atr,section,OK,186657,94
Swansea,2014,https://cms8.revize.com/revize/camdenme/Town%20Reports/2014_Town_Report_Final(1).pdf,atr,section,OK,185924,104
Swansea,2015,https://cms8.revize.com/revize/camdenme/Town%20Reports/2015_Town_Report_Final(1).pdf,atr,section,OK,199292,95
Swansea,2016,https://cms8.revize.com/revize/camdenme/Town%20Reports/2016CAMDEN_town_report_web(2).pdf,atr,section,OK,223199,103
Swansea,2017,https://cms8.revize.com/revize/camdenme/Town%20Reports/2017_Annual_Town_Report(1).pdf,atr,section,OK,194916,100
Swansea,2018,https://cms8.revize.com/revize/camdenme/Town%20Reports/2018_Town_Report(1).pdf,atr,section,OK,229193,102
Swansea,2019,https://cms8.revize.com/revize/camdenme/Town%20Reports/2019_Town_Report_for_Website(1).pdf,atr,section,OK,223963,102
Swansea,2020,https://cms8.revize.com/revize/camdenme/2020%20Annual%20Town%20Report.pdf,atr,section,OK,205306,98
Taunton,2001,https://taunton-ma.gov/DocumentCenter/View/5673/2001-City-Election-Results,atr,section,OK,4113,3
Taunton,2003,https://taunton-ma.gov/DocumentCenter/View/5672/2003-City-Election-Results,atr,section,OK,3075,2
Taunton,2005,https://taunton-ma.gov/DocumentCenter/View/5671/2005-City-Election-Results,atr,section,OK,8079,7
Taunton,2007,https://taunton-ma.gov/DocumentCenter/View/5670/2007-City-Election-Results,atr,section,OK,9357,5
Taunton,2009,https://taunton-ma.gov/DocumentCenter/View/5669/2009-City-Election-Results,atr,section,OK,3490,2
Taunton,2011,https://taunton-ma.gov/DocumentCenter/View/5668/2011-City-Election-Results,atr,section,OK,3380,2
Taunton,2013,https://taunton-ma.gov/DocumentCenter/View/5667/2013-City-Election-Results,atr,section,OK,2773,1
Taunton,2015,https://web.archive.org/web/20170125163608id_/http://www.taunton-ma.gov/sites/tauntonma/files/uploads/official_city_election_results_by_ward_11-3-2015_0.pdf,atr,section,OK,22904,16
Taunton,2017,https://taunton-ma.gov/DocumentCenter/View/5665/2017-City-Election-Results,atr,section,OK,3155,2
Taunton,2019,https://taunton-ma.gov/DocumentCenter/View/5664/2019-City-Election-Results-,atr,section,OK,2979,1
Templeton,2012,https://www.templetonma.gov/DocumentCenter/View/2416/Annual-Report-for-Fiscal-Year-2012-PDF,atr,section,RETRY,197,198
Templeton,2013,https://www.templetonma.gov/DocumentCenter/View/2417/Annual-Report-for-Fiscal-Year-2013-PDF,atr,section,OK,359731,191
Templeton,2014,https://www.templetonma.gov/DocumentCenter/View/2418/Annual-Report-for-Fiscal-Year-2014-PDF,atr,section,OK,330682,175
Templeton,2015,https://www.templetonma.gov/DocumentCenter/View/2419/Annual-Report-for-Fiscal-Year-2015-PDF,atr,section,OK,379916,180
Templeton,2016,https://www.templetonma.gov/DocumentCenter/View/2421/Annual-Report-for-Fiscal-Year-2016-PDF,atr,section,OK,308801,152
Templeton,2017,https://www.templetonma.gov/DocumentCenter/View/2420/Annual-Report-for-Fiscal-Year-2017-PDF,atr,section,OK,358921,232
Templeton,2018,https://www.templetonma.gov/DocumentCenter/View/2423/Annual-Report-for-Fiscal-Year-2018-PDF,atr,section,OK,415763,247
Templeton,2019,https://www.templetonma.gov/DocumentCenter/View/2425/Annual-Report-for-Fiscal-Year-2019-PDF,atr,section,OK,559055,254
Templeton,2020,https://www.templetonma.gov/DocumentCenter/View/2422/Annual-Report-for-Fiscal-Year-2020-PDF,atr,section,OK,489339,257
Tewksbury,2010,https://web.archive.org/web/20170125220302id_/http://www.tewksbury-ma.gov/sites/tewksburyma/files/u166/2010_annual_report.pdf,atr,section,RETRY,1586,1
Tewksbury,2012,https://web.archive.org/web/20170124200330id_/http://www.tewksbury-ma.gov/sites/tewksburyma/files/file/file/annualtownelection2012totaltallyofficial.pdf,atr,section,OK,2909,2
Tewksbury,2013,https://web.archive.org/web/20150307120328id_/http://www.tewksbury-ma.gov:80/sites/tewksburyma/files/file/file/cpc_2013_annual_report_draft.pdf,atr,section,OK,19818,11
Tewksbury,2014,https://web.archive.org/web/20150307120332id_/http://www.tewksbury-ma.gov:80/sites/tewksburyma/files/file/file/cpc_2014_annual_report_a.pdf,atr,section,OK,22593,12
Tewksbury,2015,https://web.archive.org/web/20211228221225id_/https://www.tewksbury-ma.gov/sites/g/files/vyhlif1316/f/u156/2015_annual_report.pdf,atr,section,OK,501514,226
Tewksbury,2016,https://web.archive.org/web/20211228221103id_/https://www.tewksbury-ma.gov/sites/g/files/vyhlif1316/f/u156/_annual_report_2016.pdf,atr,section,OK,525806,208
Tewksbury,2020,https://www.tewksbury-ma.gov/sites/g/files/vyhlif1316/f/uploads/2020_annual_town_report_-_final.pdf,atr,section,RETRY,0,0
Tisbury,2020,https://web.archive.org/web/20220301231203id_/https://www.tisburyma.gov/sites/g/files/vyhlif1321/f/uploads/town_report_2020_final.pdf,atr,section,OK,366493,186
Topsfield,2007,https://www.topsfield-ma.gov/DocumentCenter/View/1550/2007-Annual-Reportpdf-file,atr,section,OK,327715,110
Topsfield,2008,https://www.topsfield-ma.gov/DocumentCenter/View/1551/2008-Annual-Report-pdf-file,atr,section,OK,355143,112
Topsfield,2009,https://www.topsfield-ma.gov/DocumentCenter/View/1552/2009-Annual-Report-pdf-file,atr,section,OK,331274,126
Topsfield,2010,https://www.topsfield-ma.gov/DocumentCenter/View/1553/2010-Annual-Report-pdf-file,atr,section,OK,376943,116
Topsfield,2011,https://www.topsfield-ma.gov/DocumentCenter/View/1554/2011-Annual-Report-pdf-file,atr,section,OK,375112,122
Topsfield,2012,https://www.topsfield-ma.gov/DocumentCenter/View/1555/2012-Annual-Report-pdf-file,atr,section,OK,414726,174
Topsfield,2013,https://www.topsfield-ma.gov/DocumentCenter/View/1556/2013-Annual-Report-pdf-file,atr,section,OK,393405,164
Topsfield,2014,https://www.topsfield-ma.gov/DocumentCenter/View/1557/2014-Annual-Report-pdf-file,atr,section,OK,395702,146
Topsfield,2015,https://www.topsfield-ma.gov/DocumentCenter/View/1558/2015-Annual-Report-pdf-File,atr,section,OK,386490,154
Topsfield,2016,https://www.topsfield-ma.gov/DocumentCenter/View/1559/2016-Annual-Report-pdf-file,atr,section,OK,357948,166
Topsfield,2017,https://www.topsfield-ma.gov/DocumentCenter/View/1560/2017-Annual-Report-pdf-file,atr,section,OK,417383,156
